ts_code,symbol,end_date,ann_date,update_flag,version_index,n_versions_in_period,same_day_version_count,type,type_order,p_change_min,p_change_max,net_profit_min,net_profit_max,interval_class,first_ann_date,prev_ann_date,prev_update_flag,prev_type,has_later_version,source_fetched_at,version_evidence_class,pit_conclusion
002639.SZ,sz.002639,20190930,2019-08-23,1,1,2,1,预增,4,173.48,264.64,3750.0,5000.0,valid,2019-08-23,,,,True,2026-09-09T13:51:52,multi_version_snapshot,as_fetched_version_chain_available；快照保留了多版本行（ann_date/update_flag 排序可复现），可作修订比较的线索；但快照抓取于 2026-09-09，字段值是否为公告当时原值无独立证据，因此该组只具『版本存在性与顺序』证据，不具完整 PIT 证据
002639.SZ,sz.002639,20190930,2019-10-11,0,2,2,1,预增,4,264.64,308.39,5000.0,5600.0,valid,2019-08-23,2019-08-23,1,预增,False,2026-09-09T13:51:52,multi_version_snapshot,as_fetched_version_chain_available；快照保留了多版本行（ann_date/update_flag 排序可复现），可作修订比较的线索；但快照抓取于 2026-09-09，字段值是否为公告当时原值无独立证据，因此该组只具『版本存在性与顺序』证据，不具完整 PIT 证据
002639.SZ,sz.002639,20191231,2019-10-29,0,1,1,1,预增,4,257.01,289.47,5500.0,6000.0,valid,2019-10-29,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
002639.SZ,sz.002639,20200331,2020-04-15,0,1,1,1,首亏,-4,-1495.7343,-1321.2675,-3200.0,-2800.0,valid,2020-04-15,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
002639.SZ,sz.002639,20200630,2020-04-25,0,1,1,1,首亏,-4,-370.5066,-336.6932,-3200.0,-2800.0,valid,2020-04-25,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
002639.SZ,sz.002639,20200930,2020-08-27,1,1,2,1,首亏,-4,-151.25,-147.67,-2865.0,-2665.0,valid,2020-08-27,,,,True,2026-09-09T13:51:52,multi_version_snapshot,as_fetched_version_chain_available；快照保留了多版本行（ann_date/update_flag 排序可复现），可作修订比较的线索；但快照抓取于 2026-09-09，字段值是否为公告当时原值无独立证据，因此该组只具『版本存在性与顺序』证据，不具完整 PIT 证据
002639.SZ,sz.002639,20200930,2020-10-13,0,2,2,1,首亏,-4,-178.08,-174.5,-4365.0,-4165.0,valid,2020-08-27,2020-08-27,1,首亏,False,2026-09-09T13:51:52,multi_version_snapshot,as_fetched_version_chain_available；快照保留了多版本行（ann_date/update_flag 排序可复现），可作修订比较的线索；但快照抓取于 2026-09-09，字段值是否为公告当时原值无独立证据，因此该组只具『版本存在性与顺序』证据，不具完整 PIT 证据
002639.SZ,sz.002639,20201231,2020-10-30,0,1,1,1,首亏,-4,-416.2,-363.5,-18000.0,-15000.0,valid,2020-10-30,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
002640.SZ,sz.002640,20181231,2018-10-29,0,1,1,1,预增,4,50.0,80.0,112649.0,135179.0,valid,2018-10-29,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
002640.SZ,sz.002640,20191231,2020-02-03,1,1,1,1,首亏,-4,-330.6452,-282.2581,-143000.0,-113000.0,valid,2020-02-03,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
002641.SZ,sz.002641,20181231,2018-10-27,0,1,1,1,略增,2,0.0,30.0,19265.0,25045.0,valid,2018-10-27,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
002641.SZ,sz.002641,20190331,2019-03-30,0,1,2,1,预增,4,150.0,300.0,1882.0,3012.0,valid,2019-03-30,,,,True,2026-09-09T13:51:52,multi_version_snapshot,as_fetched_version_chain_available；快照保留了多版本行（ann_date/update_flag 排序可复现），可作修订比较的线索；但快照抓取于 2026-09-09，字段值是否为公告当时原值无独立证据，因此该组只具『版本存在性与顺序』证据，不具完整 PIT 证据
002641.SZ,sz.002641,20190331,2019-04-15,0,2,2,1,预增,4,600.0,800.0,5270.0,6776.0,valid,2019-03-30,2019-03-30,0,预增,False,2026-09-09T13:51:52,multi_version_snapshot,as_fetched_version_chain_available；快照保留了多版本行（ann_date/update_flag 排序可复现），可作修订比较的线索；但快照抓取于 2026-09-09，字段值是否为公告当时原值无独立证据，因此该组只具『版本存在性与顺序』证据，不具完整 PIT 证据
002641.SZ,sz.002641,20190630,2019-07-08,0,1,1,1,预增,4,100.0,150.0,16616.0,20771.0,valid,2019-07-08,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
002641.SZ,sz.002641,20190930,2019-10-09,0,1,1,1,预增,4,80.0,110.0,29223.0,34094.0,valid,2019-10-09,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
002641.SZ,sz.002641,20191231,2020-01-10,0,1,1,1,预增,4,100.0,120.0,48934.0,53827.0,valid,2020-01-10,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
002641.SZ,sz.002641,20200930,2020-10-12,0,1,1,1,预增,4,50.0,80.0,49130.0,58956.0,valid,2020-10-12,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
002642.SZ,sz.002642,20181231,2018-10-26,1,1,2,1,续亏,-3,119.7939,139.5878,4000.0,8000.0,valid,2018-10-26,,,,True,2026-09-09T13:51:52,multi_version_snapshot,as_fetched_version_chain_available；快照保留了多版本行（ann_date/update_flag 排序可复现），可作修订比较的线索；但快照抓取于 2026-09-09，字段值是否为公告当时原值无独立证据，因此该组只具『版本存在性与顺序』证据，不具完整 PIT 证据
002642.SZ,sz.002642,20181231,2019-01-31,0,2,2,1,续亏,-3,-582.8901,-533.4053,-138000.0,-128000.0,valid,2018-10-26,2018-10-26,1,续亏,False,2026-09-09T13:51:52,multi_version_snapshot,as_fetched_version_chain_available；快照保留了多版本行（ann_date/update_flag 排序可复现），可作修订比较的线索；但快照抓取于 2026-09-09，字段值是否为公告当时原值无独立证据，因此该组只具『版本存在性与顺序』证据，不具完整 PIT 证据
002642.SZ,sz.002642,20190630,2019-07-10,0,1,1,1,预增,4,530.0,580.0,1743.0,1882.0,valid,2019-07-10,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
002642.SZ,sz.002642,20190930,2019-10-15,0,1,1,1,预增,4,372.69,490.86,2000.0,2500.0,valid,2019-10-15,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
002642.SZ,sz.002642,20191231,2020-01-22,0,1,1,1,扭亏,3,102.4617,103.6742,3350.0,5000.0,valid,2020-01-22,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
002642.SZ,sz.002642,20200331,2020-04-15,0,1,1,1,预减,-2,-82.49,-77.24,200.0,260.0,valid,2020-04-15,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
002642.SZ,sz.002642,20200630,2020-07-04,0,1,1,1,预减,-2,-69.86,-56.16,550.0,800.0,valid,2020-07-04,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
002643.SZ,sz.002643,20181231,2018-10-30,0,1,1,1,略增,2,0.0,30.0,38528.0,50086.0,valid,2018-10-30,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
002643.SZ,sz.002643,20190331,2019-03-28,0,1,1,1,预增,4,40.0,70.0,8977.0,10901.0,valid,2019-03-28,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
002643.SZ,sz.002643,20190630,2019-06-18,0,1,1,1,略增,2,0.0,30.0,19283.0,25068.0,valid,2019-06-18,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
002644.SZ,sz.002644,20181231,2018-10-24,1,1,1,1,略增,2,0.0,50.0,7409.0,11114.0,valid,2018-10-24,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
002644.SZ,sz.002644,20200630,2020-04-25,0,1,1,1,预增,4,80.0,130.0,8012.0,10238.0,valid,2020-04-25,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
002644.SZ,sz.002644,20200930,2020-08-27,0,1,1,1,预增,4,40.0,60.0,10218.0,11678.0,valid,2020-08-27,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
002645.SZ,sz.002645,20181231,2018-10-24,0,1,1,1,略增,2,21.07,45.28,15000.0,18000.0,valid,2018-10-24,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
002645.SZ,sz.002645,20200331,2020-04-15,0,1,1,1,预减,-2,-64.31,-56.37,1350.0,1650.0,valid,2020-04-15,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
002646.SZ,sz.002646,20181231,2018-10-25,1,1,2,1,扭亏,3,179.648,200.8875,7500.0,9500.0,valid,2018-10-25,,,,True,2026-09-09T13:51:52,multi_version_snapshot,as_fetched_version_chain_available；快照保留了多版本行（ann_date/update_flag 排序可复现），可作修订比较的线索；但快照抓取于 2026-09-09，字段值是否为公告当时原值无独立证据，因此该组只具『版本存在性与顺序』证据，不具完整 PIT 证据
002646.SZ,sz.002646,20181231,2019-01-31,0,2,2,1,扭亏,3,200.8875,227.4369,9500.0,12000.0,valid,2018-10-25,2018-10-25,1,扭亏,False,2026-09-09T13:51:52,multi_version_snapshot,as_fetched_version_chain_available；快照保留了多版本行（ann_date/update_flag 排序可复现），可作修订比较的线索；但快照抓取于 2026-09-09，字段值是否为公告当时原值无独立证据，因此该组只具『版本存在性与顺序』证据，不具完整 PIT 证据
002646.SZ,sz.002646,20190630,2019-07-13,0,1,1,1,预减,-2,-80.0,-70.0,1761.0,2642.0,valid,2019-07-13,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
002646.SZ,sz.002646,20190930,2019-10-15,0,1,1,1,预减,-2,-70.0,-60.0,2604.0,3472.0,valid,2019-10-15,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
002646.SZ,sz.002646,20191231,2020-01-21,0,1,1,1,预减,-2,-70.0,-60.0,3227.0,4303.0,valid,2020-01-21,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
002646.SZ,sz.002646,20200331,2020-04-15,0,1,1,1,首亏,-4,-111.8833,-107.9222,-600.0,-400.0,valid,2020-04-15,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
002646.SZ,sz.002646,20200630,2020-07-15,0,1,1,1,首亏,-4,-264.8149,-246.9971,-3700.0,-3300.0,valid,2020-07-15,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
002646.SZ,sz.002646,20200930,2020-10-15,0,1,1,1,首亏,-4,-354.257,-317.9346,-7000.0,-6000.0,valid,2020-10-15,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
002647.SZ,sz.002647,20181231,2018-10-30,0,1,1,1,扭亏,3,118.5407,132.4462,4000.0,7000.0,valid,2018-10-30,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
002647.SZ,sz.002647,20190930,2019-10-15,0,1,1,1,预增,4,25.0,70.0,3717.0,5055.0,valid,2019-10-15,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
002647.SZ,sz.002647,20200331,2020-04-15,0,1,1,1,首亏,-4,-278.3591,-230.7967,-1500.0,-1100.0,valid,2020-04-15,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
002647.SZ,sz.002647,20200630,2020-07-15,0,1,1,1,首亏,-4,-177.5006,-151.6671,-2400.0,-1600.0,valid,2020-07-15,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
002647.SZ,sz.002647,20200930,2020-10-15,0,1,1,1,首亏,-4,-150.748,-140.5984,-2500.0,-2000.0,valid,2020-10-15,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
002648.SZ,sz.002648,20181231,2018-10-23,0,1,1,1,续盈,1,-5.57,3.98,89000.0,98000.0,valid,2018-10-23,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
002648.SZ,sz.002648,20190331,2019-03-12,0,1,1,1,预增,4,103.29,191.67,23000.0,33000.0,valid,2019-03-12,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
002648.SZ,sz.002648,20190630,2019-04-18,0,1,1,1,预增,4,65.31,86.74,54000.0,61000.0,valid,2019-04-18,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
